stationname,parameter,date,hour,conc
Parque D.Pedro II,O3,2019-02-26,23,3
Parque D.Pedro II,O3,2019-02-26,24,3
Parque D.Pedro II,O3,2019-02-27,1,3
Parque D.Pedro II,O3,2019-02-27,2,3
Parque D.Pedro II,O3,2019-02-27,3,13
Parque D.Pedro II,O3,2019-02-27,4,34
Parque D.Pedro II,O3,2019-02-27,5,31
Parque D.Pedro II,O3,2019-02-27,6,23
Parque D.Pedro II,O3,2019-02-27,7,14
Parque D.Pedro II,O3,2019-02-27,8,16
Parque D.Pedro II,O3,2019-02-27,9,19
Parque D.Pedro II,O3,2019-02-27,10,34
Parque D.Pedro II,O3,2019-02-27,11,49
Parque D.Pedro II,O3,2019-02-27,12,56
Parque D.Pedro II,O3,2019-02-27,13,79
Parque D.Pedro II,O3,2019-02-27,14,87
Parque D.Pedro II,O3,2019-02-27,15,82
Parque D.Pedro II,O3,2019-02-27,16,73
Parque D.Pedro II,O3,2019-02-27,17,55
Parque D.Pedro II,O3,2019-02-27,18,34
Parque D.Pedro II,O3,2019-02-27,19,22
Parque D.Pedro II,O3,2019-02-27,20,17
Parque D.Pedro II,O3,2019-02-27,21,7
Parque D.Pedro II,O3,2019-02-27,22,6
Parque D.Pedro II,O3,2019-02-27,23,3
Parque D.Pedro II,O3,2019-02-27,24,3
Parque D.Pedro II,O3,2019-02-28,1,2
Parque D.Pedro II,O3,2019-02-28,2,3
Parque D.Pedro II,O3,2019-02-28,3,7
Parque D.Pedro II,O3,2019-02-28,4,6
Parque D.Pedro II,O3,2019-02-28,5,6
Parque D.Pedro II,O3,2019-02-28,6,4
Parque D.Pedro II,O3,2019-02-28,7,3
Parque D.Pedro II,O3,2019-02-28,8,3
Parque D.Pedro II,O3,2019-02-28,9,3
Parque D.Pedro II,O3,2019-02-28,10,4
Parque D.Pedro II,O3,2019-02-28,11,4
Parque D.Pedro II,O3,2019-02-28,12,4
Parque D.Pedro II,O3,2019-02-28,13,8
Parque D.Pedro II,O3,2019-02-28,14,22
Parque D.Pedro II,O3,2019-02-28,15,17
Parque D.Pedro II,O3,2019-02-28,16,12
Parque D.Pedro II,O3,2019-02-28,17,10
Parque D.Pedro II,O3,2019-02-28,18,8
Parque D.Pedro II,O3,2019-02-28,19,4
Parque D.Pedro II,O3,2019-02-28,20,7
Parque D.Pedro II,O3,2019-02-28,21,5
Parque D.Pedro II,O3,2019-02-28,22,5
Parque D.Pedro II,O3,2019-02-28,23,6
Parque D.Pedro II,O3,2019-02-28,24,8
Parque D.Pedro II,O3,2019-03-01,1,14
Parque D.Pedro II,O3,2019-03-01,2,9
Parque D.Pedro II,O3,2019-03-01,3,12
Parque D.Pedro II,O3,2019-03-01,4,10
Parque D.Pedro II,O3,2019-03-01,5,6
Parque D.Pedro II,O3,2019-03-01,6,3
Parque D.Pedro II,O3,2019-03-01,7,3
Parque D.Pedro II,O3,2019-03-01,8,3
Parque D.Pedro II,O3,2019-03-01,9,3
Parque D.Pedro II,O3,2019-03-01,10,5
Parque D.Pedro II,O3,2019-03-01,11,7
Parque D.Pedro II,O3,2019-03-01,12,10
Parque D.Pedro II,O3,2019-03-01,13,10
Parque D.Pedro II,O3,2019-03-01,14,11
Parque D.Pedro II,O3,2019-03-01,15,10
Parque D.Pedro II,O3,2019-03-01,16,16
Parque D.Pedro II,O3,2019-03-01,17,15
Parque D.Pedro II,O3,2019-03-01,18,
Parque D.Pedro II,O3,2019-03-01,19,11
Parque D.Pedro II,O3,2019-03-01,20,3
Parque D.Pedro II,O3,2019-03-01,21,3
Parque D.Pedro II,O3,2019-03-01,22,2
Parque D.Pedro II,O3,2019-03-01,23,2
Parque D.Pedro II,O3,2019-03-01,24,2
Parque D.Pedro II,O3,2019-03-02,1,2
Parque D.Pedro II,O3,2019-03-02,2,2
Parque D.Pedro II,O3,2019-03-02,3,2
Parque D.Pedro II,O3,2019-03-02,4,2
Parque D.Pedro II,O3,2019-03-02,5,2
Parque D.Pedro II,O3,2019-03-02,6,5
Parque D.Pedro II,O3,2019-03-02,7,3
Parque D.Pedro II,O3,2019-03-02,8,4
Parque D.Pedro II,O3,2019-03-02,9,4
Parque D.Pedro II,O3,2019-03-02,10,13
Parque D.Pedro II,O3,2019-03-02,11,27
Parque D.Pedro II,O3,2019-03-02,12,40
Parque D.Pedro II,O3,2019-03-02,13,42
Parque D.Pedro II,O3,2019-03-02,14,48
Parque D.Pedro II,O3,2019-03-02,15,54
Parque D.Pedro II,O3,2019-03-02,16,68
Parque D.Pedro II,O3,2019-03-02,17,67
Parque D.Pedro II,O3,2019-03-02,18,72
Parque D.Pedro II,O3,2019-03-02,19,53
Parque D.Pedro II,O3,2019-03-02,20,20
Parque D.Pedro II,O3,2019-03-02,21,17
Parque D.Pedro II,O3,2019-03-02,22,4
Parque D.Pedro II,O3,2019-03-02,23,2
Parque D.Pedro II,O3,2019-03-02,24,2
Parque D.Pedro II,O3,2019-03-03,1,2
Parque D.Pedro II,O3,2019-03-03,2,2
Parque D.Pedro II,O3,2019-03-03,3,2
Parque D.Pedro II,O3,2019-03-03,4,2
Parque D.Pedro II,O3,2019-03-03,5,2
Parque D.Pedro II,O3,2019-03-03,6,3
Parque D.Pedro II,O3,2019-03-03,7,2
Parque D.Pedro II,O3,2019-03-03,8,3
Parque D.Pedro II,O3,2019-03-03,9,14
Parque D.Pedro II,O3,2019-03-03,10,30
Parque D.Pedro II,O3,2019-03-03,11,47
Parque D.Pedro II,O3,2019-03-03,12,51
Parque D.Pedro II,O3,2019-03-03,13,52
Parque D.Pedro II,O3,2019-03-03,14,63
Parque D.Pedro II,O3,2019-03-03,15,66
Parque D.Pedro II,O3,2019-03-03,16,56
Parque D.Pedro II,O3,2019-03-03,17,55
Parque D.Pedro II,O3,2019-03-03,18,56
Parque D.Pedro II,O3,2019-03-03,19,26
Parque D.Pedro II,O3,2019-03-03,20,33
Parque D.Pedro II,O3,2019-03-03,21,34
Parque D.Pedro II,O3,2019-03-03,22,28
Parque D.Pedro II,O3,2019-03-03,23,35
Parque D.Pedro II,O3,2019-03-03,24,27
Parque D.Pedro II,O3,2019-03-04,1,22
Parque D.Pedro II,O3,2019-03-04,2,23
Parque D.Pedro II,O3,2019-03-04,3,21
Parque D.Pedro II,O3,2019-03-04,4,23
Parque D.Pedro II,O3,2019-03-04,5,13
Parque D.Pedro II,O3,2019-03-04,6,7
Parque D.Pedro II,O3,2019-03-04,7,6
Parque D.Pedro II,O3,2019-03-04,8,6
Parque D.Pedro II,O3,2019-03-04,9,14
Parque D.Pedro II,O3,2019-03-04,10,26
Parque D.Pedro II,O3,2019-03-04,11,45
Parque D.Pedro II,O3,2019-03-04,12,56
Parque D.Pedro II,O3,2019-03-04,13,63
Parque D.Pedro II,O3,2019-03-04,14,49
Parque D.Pedro II,O3,2019-03-04,15,55
Parque D.Pedro II,O3,2019-03-04,16,55
Parque D.Pedro II,O3,2019-03-04,17,46
Parque D.Pedro II,O3,2019-03-04,18,39
Parque D.Pedro II,O3,2019-03-04,19,29
Parque D.Pedro II,O3,2019-03-04,20,12
Parque D.Pedro II,O3,2019-03-04,21,15
Parque D.Pedro II,O3,2019-03-04,22,12
Parque D.Pedro II,O3,2019-03-04,23,13
Parque D.Pedro II,O3,2019-03-04,24,8
Parque D.Pedro II,O3,2019-03-05,1,4
Parque D.Pedro II,O3,2019-03-05,2,3
Parque D.Pedro II,O3,2019-03-05,3,4
Parque D.Pedro II,O3,2019-03-05,4,7
Parque D.Pedro II,O3,2019-03-05,5,6
Parque D.Pedro II,O3,2019-03-05,6,4
Parque D.Pedro II,O3,2019-03-05,7,4
Parque D.Pedro II,O3,2019-03-05,8,4
Parque D.Pedro II,O3,2019-03-05,9,16
Parque D.Pedro II,O3,2019-03-05,10,34
Parque D.Pedro II,O3,2019-03-05,11,44
Parque D.Pedro II,O3,2019-03-05,12,59
Parque D.Pedro II,O3,2019-03-05,13,73
Parque D.Pedro II,O3,2019-03-05,14,76
Parque D.Pedro II,O3,2019-03-05,15,76
Parque D.Pedro II,O3,2019-03-05,16,78
Parque D.Pedro II,O3,2019-03-05,17,77
Parque D.Pedro II,O3,2019-03-05,18,95
Parque D.Pedro II,O3,2019-03-05,19,50
Parque D.Pedro II,O3,2019-03-05,20,38
Parque D.Pedro II,O3,2019-03-05,21,19
Parque D.Pedro II,O3,2019-03-05,22,6
Parque D.Pedro II,O3,2019-03-05,23,3
Parque D.Pedro II,O3,2019-03-05,24,2
Parque D.Pedro II,O3,2019-03-06,1,2
Parque D.Pedro II,O3,2019-03-06,2,2
Parque D.Pedro II,O3,2019-03-06,3,2
Parque D.Pedro II,O3,2019-03-06,4,2
Parque D.Pedro II,O3,2019-03-06,5,3
Parque D.Pedro II,O3,2019-03-06,6,3
Parque D.Pedro II,O3,2019-03-06,7,3
Parque D.Pedro II,O3,2019-03-06,8,3
Parque D.Pedro II,O3,2019-03-06,9,10
Parque D.Pedro II,O3,2019-03-06,10,29
Parque D.Pedro II,O3,2019-03-06,11,42
Parque D.Pedro II,O3,2019-03-06,12,76
Parque D.Pedro II,O3,2019-03-06,13,77
Parque D.Pedro II,O3,2019-03-06,14,68
Parque D.Pedro II,O3,2019-03-06,15,82
Parque D.Pedro II,O3,2019-03-06,16,52
Parque D.Pedro II,O3,2019-03-06,17,58
Parque D.Pedro II,O3,2019-03-06,18,36
Parque D.Pedro II,O3,2019-03-06,19,8
Parque D.Pedro II,O3,2019-03-06,20,6
Parque D.Pedro II,O3,2019-03-06,21,3
Parque D.Pedro II,O3,2019-03-06,22,3
Parque D.Pedro II,O3,2019-03-06,23,3
Parque D.Pedro II,O3,2019-03-06,24,3
Parque D.Pedro II,O3,2019-03-07,1,3
Parque D.Pedro II,O3,2019-03-07,2,3
Parque D.Pedro II,O3,2019-03-07,3,2
Parque D.Pedro II,O3,2019-03-07,4,10
Parque D.Pedro II,O3,2019-03-07,5,6
Parque D.Pedro II,O3,2019-03-07,6,3
Parque D.Pedro II,O3,2019-03-07,7,3
Parque D.Pedro II,O3,2019-03-07,8,4
Parque D.Pedro II,O3,2019-03-07,9,12
Parque D.Pedro II,O3,2019-03-07,10,29
Parque D.Pedro II,O3,2019-03-07,11,40
Parque D.Pedro II,O3,2019-03-07,12,50
Parque D.Pedro II,O3,2019-03-07,13,40
Parque D.Pedro II,O3,2019-03-07,14,51
Parque D.Pedro II,O3,2019-03-07,15,79
Parque D.Pedro II,O3,2019-03-07,16,30
Parque D.Pedro II,O3,2019-03-07,17,3
Parque D.Pedro II,O3,2019-03-07,18,2
Parque D.Pedro II,O3,2019-03-07,19,2
Parque D.Pedro II,O3,2019-03-07,20,2
Parque D.Pedro II,O3,2019-03-07,21,2
Parque D.Pedro II,O3,2019-03-07,22,2
Parque D.Pedro II,O3,2019-03-07,23,2
Parque D.Pedro II,O3,2019-03-07,24,2
Parque D.Pedro II,O3,2019-03-08,1,2
Parque D.Pedro II,O3,2019-03-08,2,2
Parque D.Pedro II,O3,2019-03-08,3,3
Parque D.Pedro II,O3,2019-03-08,4,2
Parque D.Pedro II,O3,2019-03-08,5,2
Parque D.Pedro II,O3,2019-03-08,6,3
Parque D.Pedro II,O3,2019-03-08,7,3
Parque D.Pedro II,O3,2019-03-08,8,10
Parque D.Pedro II,O3,2019-03-08,9,21
Parque D.Pedro II,O3,2019-03-08,10,38
Parque D.Pedro II,O3,2019-03-08,11,48
Parque D.Pedro II,O3,2019-03-08,12,70
Parque D.Pedro II,O3,2019-03-08,13,88
Parque D.Pedro II,O3,2019-03-08,14,96
Parque D.Pedro II,O3,2019-03-08,15,87
Parque D.Pedro II,O3,2019-03-08,16,79
Parque D.Pedro II,O3,2019-03-08,17,95
Parque D.Pedro II,O3,2019-03-08,18,76
Parque D.Pedro II,O3,2019-03-08,19,52
Parque D.Pedro II,O3,2019-03-08,20,21
Parque D.Pedro II,O3,2019-03-08,21,4
Parque D.Pedro II,O3,2019-03-08,22,3
Parque D.Pedro II,O3,2019-03-08,23,4
Parque D.Pedro II,O3,2019-03-08,24,4
Parque D.Pedro II,O3,2019-03-09,1,4
Parque D.Pedro II,O3,2019-03-09,2,3
Parque D.Pedro II,O3,2019-03-09,3,3
Parque D.Pedro II,O3,2019-03-09,4,3
Parque D.Pedro II,O3,2019-03-09,5,4
Parque D.Pedro II,O3,2019-03-09,6,3
Parque D.Pedro II,O3,2019-03-09,7,3
Parque D.Pedro II,O3,2019-03-09,8,8
Parque D.Pedro II,O3,2019-03-09,9,13
Parque D.Pedro II,O3,2019-03-09,10,37
Parque D.Pedro II,O3,2019-03-09,11,82
Parque D.Pedro II,O3,2019-03-09,12,101
Parque D.Pedro II,O3,2019-03-09,13,98
Parque D.Pedro II,O3,2019-03-09,14,115
Parque D.Pedro II,O3,2019-03-09,15,108
Parque D.Pedro II,O3,2019-03-09,16,74
Parque D.Pedro II,O3,2019-03-09,17,76
Parque D.Pedro II,O3,2019-03-09,18,65
Parque D.Pedro II,O3,2019-03-09,19,30
Parque D.Pedro II,O3,2019-03-09,20,16
Parque D.Pedro II,O3,2019-03-09,21,2
Parque D.Pedro II,O3,2019-03-09,22,3
Parque D.Pedro II,O3,2019-03-09,23,2
Parque D.Pedro II,O3,2019-03-09,24,24
Parque D.Pedro II,O3,2019-03-10,1,41
Parque D.Pedro II,O3,2019-03-10,2,37
Parque D.Pedro II,O3,2019-03-10,3,34
Parque D.Pedro II,O3,2019-03-10,4,38
Parque D.Pedro II,O3,2019-03-10,5,42
Parque D.Pedro II,O3,2019-03-10,6,38
Parque D.Pedro II,O3,2019-03-10,7,29
Parque D.Pedro II,O3,2019-03-10,8,34
Parque D.Pedro II,O3,2019-03-10,9,37
Parque D.Pedro II,O3,2019-03-10,10,42
Parque D.Pedro II,O3,2019-03-10,11,50
Parque D.Pedro II,O3,2019-03-10,12,52
Parque D.Pedro II,O3,2019-03-10,13,48
Parque D.Pedro II,O3,2019-03-10,14,45
Parque D.Pedro II,O3,2019-03-10,15,39
Parque D.Pedro II,O3,2019-03-10,16,41
Parque D.Pedro II,O3,2019-03-10,17,36
Parque D.Pedro II,O3,2019-03-10,18,33
Parque D.Pedro II,O3,2019-03-10,19,26
Parque D.Pedro II,O3,2019-03-10,20,19
Parque D.Pedro II,O3,2019-03-10,21,22
Parque D.Pedro II,O3,2019-03-10,22,25
Parque D.Pedro II,O3,2019-03-10,23,24
Parque D.Pedro II,O3,2019-03-10,24,26
Parque D.Pedro II,O3,2019-03-11,1,23
Parque D.Pedro II,O3,2019-03-11,2,30
Parque D.Pedro II,O3,2019-03-11,3,22
Parque D.Pedro II,O3,2019-03-11,4,24
Parque D.Pedro II,O3,2019-03-11,5,26
Parque D.Pedro II,O3,2019-03-11,6,24
Parque D.Pedro II,O3,2019-03-11,7,20
Parque D.Pedro II,O3,2019-03-11,8,17
Parque D.Pedro II,O3,2019-03-11,9,22
Parque D.Pedro II,O3,2019-03-11,10,27
Parque D.Pedro II,O3,2019-03-11,11,29
Parque D.Pedro II,O3,2019-03-11,12,29
Parque D.Pedro II,O3,2019-03-11,13,32
Parque D.Pedro II,O3,2019-03-11,14,36
Parque D.Pedro II,O3,2019-03-11,15,
Parque D.Pedro II,O3,2019-03-11,16,20
Parque D.Pedro II,O3,2019-03-11,17,18
Parque D.Pedro II,O3,2019-03-11,18,16
Parque D.Pedro II,O3,2019-03-11,19,13
Parque D.Pedro II,O3,2019-03-11,20,11
Parque D.Pedro II,O3,2019-03-11,21,12
Parque D.Pedro II,O3,2019-03-11,22,14
Parque D.Pedro II,O3,2019-03-11,23,8
Parque D.Pedro II,O3,2019-03-11,24,6
Parque D.Pedro II,O3,2019-03-12,1,7
Parque D.Pedro II,O3,2019-03-12,2,15
Parque D.Pedro II,O3,2019-03-12,3,11
Parque D.Pedro II,O3,2019-03-12,4,5
Parque D.Pedro II,O3,2019-03-12,5,4
Parque D.Pedro II,O3,2019-03-12,6,4
Parque D.Pedro II,O3,2019-03-12,7,6
Parque D.Pedro II,O3,2019-03-12,8,9
Parque D.Pedro II,O3,2019-03-12,9,23
Parque D.Pedro II,O3,2019-03-12,10,28
Parque D.Pedro II,O3,2019-03-12,11,43
Parque D.Pedro II,O3,2019-03-12,12,66
Parque D.Pedro II,O3,2019-03-12,13,104
Parque D.Pedro II,O3,2019-03-12,14,94
Parque D.Pedro II,O3,2019-03-12,15,68
Parque D.Pedro II,O3,2019-03-12,16,70
Parque D.Pedro II,O3,2019-03-12,17,97
Parque D.Pedro II,O3,2019-03-12,18,60
Parque D.Pedro II,O3,2019-03-12,19,40
Parque D.Pedro II,O3,2019-03-12,20,7
Parque D.Pedro II,O3,2019-03-12,21,5
Parque D.Pedro II,O3,2019-03-12,22,9
Parque D.Pedro II,O3,2019-03-12,23,9
Parque D.Pedro II,O3,2019-03-12,24,12
Parque D.Pedro II,O3,2019-03-13,1,8
Parque D.Pedro II,O3,2019-03-13,2,21
Parque D.Pedro II,O3,2019-03-13,3,5
Parque D.Pedro II,O3,2019-03-13,4,2
Parque D.Pedro II,O3,2019-03-13,5,3
Parque D.Pedro II,O3,2019-03-13,6,3
Parque D.Pedro II,O3,2019-03-13,7,3
Parque D.Pedro II,O3,2019-03-13,8,4
Parque D.Pedro II,O3,2019-03-13,9,18
Parque D.Pedro II,O3,2019-03-13,10,34
Parque D.Pedro II,O3,2019-03-13,11,44
Parque D.Pedro II,O3,2019-03-13,12,65
Parque D.Pedro II,O3,2019-03-13,13,74
Parque D.Pedro II,O3,2019-03-13,14,85
Parque D.Pedro II,O3,2019-03-13,15,88
Parque D.Pedro II,O3,2019-03-13,16,80
Parque D.Pedro II,O3,2019-03-13,17,77
Parque D.Pedro II,O3,2019-03-13,18,63
Parque D.Pedro II,O3,2019-03-13,19,36
Parque D.Pedro II,O3,2019-03-13,20,21
Parque D.Pedro II,O3,2019-03-13,21,19
Parque D.Pedro II,O3,2019-03-13,22,7
Parque D.Pedro II,O3,2019-03-13,23,5
Parque D.Pedro II,O3,2019-03-13,24,8
Parque D.Pedro II,O3,2019-03-14,1,4
Parque D.Pedro II,O3,2019-03-14,2,11
Parque D.Pedro II,O3,2019-03-14,3,21
Parque D.Pedro II,O3,2019-03-14,4,20
Parque D.Pedro II,O3,2019-03-14,5,14
Parque D.Pedro II,O3,2019-03-14,6,20
Parque D.Pedro II,O3,2019-03-14,7,16
Parque D.Pedro II,O3,2019-03-14,8,12
Parque D.Pedro II,O3,2019-03-14,9,16
Parque D.Pedro II,O3,2019-03-14,10,26
Parque D.Pedro II,O3,2019-03-14,11,37
Parque D.Pedro II,O3,2019-03-14,12,44
Parque D.Pedro II,O3,2019-03-14,13,61
Parque D.Pedro II,O3,2019-03-14,14,62
Parque D.Pedro II,O3,2019-03-14,15,71
Parque D.Pedro II,O3,2019-03-14,16,56
Parque D.Pedro II,O3,2019-03-14,17,45
Parque D.Pedro II,O3,2019-03-14,18,37
Parque D.Pedro II,O3,2019-03-14,19,21
Parque D.Pedro II,O3,2019-03-14,20,19
Parque D.Pedro II,O3,2019-03-14,21,14
Parque D.Pedro II,O3,2019-03-14,22,8
Parque D.Pedro II,O3,2019-03-14,23,4
Parque D.Pedro II,O3,2019-03-14,24,5
Parque D.Pedro II,O3,2019-03-15,1,8
Parque D.Pedro II,O3,2019-03-15,2,9
Parque D.Pedro II,O3,2019-03-15,3,6
Parque D.Pedro II,O3,2019-03-15,4,6
Parque D.Pedro II,O3,2019-03-15,5,5
Parque D.Pedro II,O3,2019-03-15,6,3
Parque D.Pedro II,O3,2019-03-15,7,4
Parque D.Pedro II,O3,2019-03-15,8,9
Parque D.Pedro II,O3,2019-03-15,9,15
Parque D.Pedro II,O3,2019-03-15,10,24
Parque D.Pedro II,O3,2019-03-15,11,44
Parque D.Pedro II,O3,2019-03-15,12,27
Parque D.Pedro II,O3,2019-03-15,13,59
Parque D.Pedro II,O3,2019-03-15,14,80
Parque D.Pedro II,O3,2019-03-15,15,69
Parque D.Pedro II,O3,2019-03-15,16,49
Parque D.Pedro II,O3,2019-03-15,17,34
Parque D.Pedro II,O3,2019-03-15,18,24
Parque D.Pedro II,O3,2019-03-15,19,27
Parque D.Pedro II,O3,2019-03-15,20,21
Parque D.Pedro II,O3,2019-03-15,21,19
Parque D.Pedro II,O3,2019-03-15,22,20
Parque D.Pedro II,O3,2019-03-15,23,22
Parque D.Pedro II,O3,2019-03-15,24,29
Parque D.Pedro II,O3,2019-03-16,1,22
Parque D.Pedro II,O3,2019-03-16,2,25
Parque D.Pedro II,O3,2019-03-16,3,23
Parque D.Pedro II,O3,2019-03-16,4,20
Parque D.Pedro II,O3,2019-03-16,5,17
Parque D.Pedro II,O3,2019-03-16,6,11
Parque D.Pedro II,O3,2019-03-16,7,13
Parque D.Pedro II,O3,2019-03-16,8,24
Parque D.Pedro II,O3,2019-03-16,9,47
Parque D.Pedro II,O3,2019-03-16,10,61
Parque D.Pedro II,O3,2019-03-16,11,52
Parque D.Pedro II,O3,2019-03-16,12,59
Parque D.Pedro II,O3,2019-03-16,13,62
Parque D.Pedro II,O3,2019-03-16,14,64
Parque D.Pedro II,O3,2019-03-16,15,60
Parque D.Pedro II,O3,2019-03-16,16,61
Parque D.Pedro II,O3,2019-03-16,17,53
Parque D.Pedro II,O3,2019-03-16,18,41
Parque D.Pedro II,O3,2019-03-16,19,30
Parque D.Pedro II,O3,2019-03-16,20,23
Parque D.Pedro II,O3,2019-03-16,21,29
Parque D.Pedro II,O3,2019-03-16,22,18
Parque D.Pedro II,O3,2019-03-16,23,19
Parque D.Pedro II,O3,2019-03-16,24,25
Parque D.Pedro II,O3,2019-03-17,1,28
Parque D.Pedro II,O3,2019-03-17,2,39
Parque D.Pedro II,O3,2019-03-17,3,40
Parque D.Pedro II,O3,2019-03-17,4,37
Parque D.Pedro II,O3,2019-03-17,5,34
Parque D.Pedro II,O3,2019-03-17,6,30
Parque D.Pedro II,O3,2019-03-17,7,23
Parque D.Pedro II,O3,2019-03-17,8,29
Parque D.Pedro II,O3,2019-03-17,9,30
Parque D.Pedro II,O3,2019-03-17,10,44
Parque D.Pedro II,O3,2019-03-17,11,58
Parque D.Pedro II,O3,2019-03-17,12,76
Parque D.Pedro II,O3,2019-03-17,13,85
Parque D.Pedro II,O3,2019-03-17,14,77
Parque D.Pedro II,O3,2019-03-17,15,65
Parque D.Pedro II,O3,2019-03-17,16,36
Parque D.Pedro II,O3,2019-03-17,17,34
Parque D.Pedro II,O3,2019-03-17,18,
Parque D.Pedro II,O3,2019-03-17,19,33
Parque D.Pedro II,O3,2019-03-17,20,22
Parque D.Pedro II,O3,2019-03-17,21,14
Parque D.Pedro II,O3,2019-03-17,22,6
Parque D.Pedro II,O3,2019-03-17,23,4
Parque D.Pedro II,O3,2019-03-17,24,5
Parque D.Pedro II,O3,2019-03-18,1,5
Parque D.Pedro II,O3,2019-03-18,2,13
Parque D.Pedro II,O3,2019-03-18,3,10
Parque D.Pedro II,O3,2019-03-18,4,5
Parque D.Pedro II,O3,2019-03-18,5,7
Parque D.Pedro II,O3,2019-03-18,6,6
Parque D.Pedro II,O3,2019-03-18,7,3
Parque D.Pedro II,O3,2019-03-18,8,6
Parque D.Pedro II,O3,2019-03-18,9,17
Parque D.Pedro II,O3,2019-03-18,10,31
Parque D.Pedro II,O3,2019-03-18,11,47
Parque D.Pedro II,O3,2019-03-18,12,60
Parque D.Pedro II,O3,2019-03-18,13,73
Parque D.Pedro II,O3,2019-03-18,14,89
Parque D.Pedro II,O3,2019-03-18,15,85
Parque D.Pedro II,O3,2019-03-18,16,75
Parque D.Pedro II,O3,2019-03-18,17,60
Parque D.Pedro II,O3,2019-03-18,18,49
Parque D.Pedro II,O3,2019-03-18,19,27
Parque D.Pedro II,O3,2019-03-18,20,14
Parque D.Pedro II,O3,2019-03-18,21,8
Parque D.Pedro II,O3,2019-03-18,22,4
Parque D.Pedro II,O3,2019-03-18,23,4
Parque D.Pedro II,O3,2019-03-18,24,3
Parque D.Pedro II,O3,2019-03-19,1,3
Parque D.Pedro II,O3,2019-03-19,2,3
Parque D.Pedro II,O3,2019-03-19,3,6
Parque D.Pedro II,O3,2019-03-19,4,5
Parque D.Pedro II,O3,2019-03-19,5,13
Parque D.Pedro II,O3,2019-03-19,6,
Parque D.Pedro II,O3,2019-03-19,7,
Parque D.Pedro II,O3,2019-03-19,8,
Parque D.Pedro II,O3,2019-03-19,9,
Parque D.Pedro II,O3,2019-03-19,10,
Parque D.Pedro II,O3,2019-03-19,11,
Parque D.Pedro II,O3,2019-03-19,12,
Parque D.Pedro II,O3,2019-03-19,13,
Parque D.Pedro II,O3,2019-03-19,14,
Parque D.Pedro II,O3,2019-03-19,15,73
Parque D.Pedro II,O3,2019-03-19,16,67
Parque D.Pedro II,O3,2019-03-19,17,43
Parque D.Pedro II,O3,2019-03-19,18,31
Parque D.Pedro II,O3,2019-03-19,19,25
Parque D.Pedro II,O3,2019-03-19,20,22
Parque D.Pedro II,O3,2019-03-19,21,19
Parque D.Pedro II,O3,2019-03-19,22,16
Parque D.Pedro II,O3,2019-03-19,23,22
Parque D.Pedro II,O3,2019-03-19,24,23
Parque D.Pedro II,O3,2019-03-20,1,20
Parque D.Pedro II,O3,2019-03-20,2,24
Parque D.Pedro II,O3,2019-03-20,3,28
Parque D.Pedro II,O3,2019-03-20,4,23
Parque D.Pedro II,O3,2019-03-20,5,19
Parque D.Pedro II,O3,2019-03-20,6,15
Parque D.Pedro II,O3,2019-03-20,7,13
Parque D.Pedro II,O3,2019-03-20,8,19
Parque D.Pedro II,O3,2019-03-20,9,31
Parque D.Pedro II,O3,2019-03-20,10,33
Parque D.Pedro II,O3,2019-03-20,11,44
Parque D.Pedro II,O3,2019-03-20,12,53
Parque D.Pedro II,O3,2019-03-20,13,72
Parque D.Pedro II,O3,2019-03-20,14,64
Parque D.Pedro II,O3,2019-03-20,15,54
Parque D.Pedro II,O3,2019-03-20,16,44
Parque D.Pedro II,O3,2019-03-20,17,36
Parque D.Pedro II,O3,2019-03-20,18,27
Parque D.Pedro II,O3,2019-03-20,19,17
Parque D.Pedro II,O3,2019-03-20,20,26
Parque D.Pedro II,O3,2019-03-20,21,22
Parque D.Pedro II,O3,2019-03-20,22,24
Parque D.Pedro II,O3,2019-03-20,23,19
Parque D.Pedro II,O3,2019-03-20,24,22
Parque D.Pedro II,O3,2019-03-21,1,22
Parque D.Pedro II,O3,2019-03-21,2,30
Parque D.Pedro II,O3,2019-03-21,3,31
Parque D.Pedro II,O3,2019-03-21,4,30
Parque D.Pedro II,O3,2019-03-21,5,26
Parque D.Pedro II,O3,2019-03-21,6,26
Parque D.Pedro II,O3,2019-03-21,7,15
Parque D.Pedro II,O3,2019-03-21,8,17
Parque D.Pedro II,O3,2019-03-21,9,19
Parque D.Pedro II,O3,2019-03-21,10,23
Parque D.Pedro II,O3,2019-03-21,11,27
Parque D.Pedro II,O3,2019-03-21,12,22
Parque D.Pedro II,O3,2019-03-21,13,18
Parque D.Pedro II,O3,2019-03-21,14,16
Parque D.Pedro II,O3,2019-03-21,15,19
Parque D.Pedro II,O3,2019-03-21,16,18
Parque D.Pedro II,O3,2019-03-21,17,17
Parque D.Pedro II,O3,2019-03-21,18,20
Parque D.Pedro II,O3,2019-03-21,19,16
Parque D.Pedro II,O3,2019-03-21,20,13
Parque D.Pedro II,O3,2019-03-21,21,18
Parque D.Pedro II,O3,2019-03-21,22,18
Parque D.Pedro II,O3,2019-03-21,23,28
Parque D.Pedro II,O3,2019-03-21,24,28
Parque D.Pedro II,O3,2019-03-22,1,27
Parque D.Pedro II,O3,2019-03-22,2,25
Parque D.Pedro II,O3,2019-03-22,3,24
Parque D.Pedro II,O3,2019-03-22,4,19
Parque D.Pedro II,O3,2019-03-22,5,15
